PSNR,SSIM,MSE,RMSE,UQI,FSIM,GMSD,VIF,BRISQUE,NIQE,PIQE,LPIPS,Entropy_Before,Entropy_After,Contrast_Before,Contrast_After,Sharpness_Before,Sharpness_After,EdgeStrength_Before,EdgeStrength_After,NoiseLevel_Before,NoiseLevel_After,Dataset,Patient_ID,Modality,Processing_Time_Sec
15.603750885716627,0.7879863247218132,0.027518508955836296,0.16588703673233873,0.8463574647903442,0.8353107571601868,0.0010163148399442434,0.8090215921401978,3.2103161811828613,5.189516067504883,29.706787109375,0.16249579191207886,7.1311389894429915,7.456688113075048,0.22562141716480255,0.30410176515579224,0.14478109776973724,0.33472827076911926,0.23182781040668488,0.3664029836654663,0.0020157441031187773,0.0,Spine,SP3,S82021_eT1W_TSE_CLEAR_20260303142846_802_i00015,2.596
15.752716089088397,0.7786469816891551,0.026590615510940552,0.16306629176792042,0.8563240170478821,0.8337081074714661,0.0009251905139535666,0.8242385387420654,3.100032091140747,4.734932899475098,30.96365737915039,0.1482798159122467,6.9492514887607815,7.379755826672988,0.23132432997226715,0.3059554398059845,0.12009178102016449,0.28869062662124634,0.19943806529045105,0.3194664716720581,0.0020548575557768345,0.0,Spine,SP3,S82021_eT1W_TSE_CLEAR_20260303142846_802_i00012,2.631
15.944356250563423,0.7818371683745384,0.02544276975095272,0.15950789871022913,0.8249607086181641,0.8294630646705627,0.0010395372519269586,0.8616136312484741,3.5903255939483643,4.980964660644531,27.75581932067871,0.16154634952545166,6.754227952955601,7.255266886793635,0.19050252437591553,0.259048193693161,0.16274535655975342,0.3676539361476898,0.22785057127475739,0.367027223110199,0.0009728213190101087,0.0,Spine,SP3,S82021_eT1W_TSE_CLEAR_20260303142846_802_i00023,1.448
17.93838853799167,0.8099869056498079,0.01607537642121315,0.1267887077827247,0.7929319143295288,0.8664492964744568,0.0007384306518360972,0.7883309125900269,2.737128973007202,3.272681713104248,40.893619537353516,0.08502086997032166,4.155469473479455,4.496557836507415,0.20426008105278015,0.2719692885875702,0.09954545646905899,0.21838223934173584,0.12815701961517334,0.19197624921798706,0.18126583099365234,0.0,Spine,SP3,S82021_eT2W_TSE_20260303142846_303,1.595
16.4091955978154,0.5765559028538276,0.022860221564769745,0.15119597072928148,0.7683210372924805,0.8483174443244934,0.0008734281873330474,0.8038750290870667,2.7258312702178955,3.3501529693603516,40.660621643066406,0.0994306355714798,4.45466512093806,4.751775911638939,0.1814916729927063,0.28790485858917236,0.088359534740448,0.20410962402820587,0.12388044595718384,0.19106298685073853,0.18682055175304413,0.0,Spine,SP3,S82021_eT2W_TSE_20260303142846_304,2.778
16.956787178932945,0.7994428398493674,0.020152145996689796,0.14195825441547877,0.8957877159118652,0.8991144299507141,0.0007123537361621857,0.49611881375312805,4.052493572235107,5.251171112060547,19.6375732421875,0.15566377341747284,7.353897741989863,7.679135713292812,0.23413269221782684,0.30095311999320984,0.17742346227169037,0.3268808424472809,0.2911922037601471,0.37464001774787903,0.02199673093855381,0.023347709327936172,Spine,SP3,S82021_eT2W_TSE_DRIVE_HR_20260303142846_602_i00006,2.662
15.597948739459653,0.7425486069370345,0.027555299922823906,0.1659978913204138,0.8449686765670776,0.8767325282096863,0.0008810225990600884,0.5282430648803711,4.320300579071045,5.1502275466918945,18.848220825195312,0.1685807704925537,6.999679107311422,7.495894094827318,0.21410943567752838,0.2914051413536072,0.16039705276489258,0.35249730944633484,0.2564411163330078,0.3693181872367859,0.011091618798673153,0.0,Spine,SP3,S82021_eT2W_TSE_DRIVE_HR_20260303142846_602_i00011,2.801
14.207412018596,0.722414021568768,0.03795411065220833,0.1948181476459735,0.8232218027114868,0.8510745763778687,0.001052483799867332,0.5504744052886963,3.8463563919067383,5.079761505126953,22.103483200073242,0.19126802682876587,7.194102562289688,7.660737513464712,0.20794391632080078,0.28711962699890137,0.13251817226409912,0.3274518847465515,0.2424958050251007,0.36441531777381897,0.02385760471224785,0.04069826379418373,Spine,SP3,S82021_eT2W_TSE_DRIVE_HR_20260303142846_602_i00001,3.163
18.544220042267867,0.8061792588285944,0.013982280157506466,0.11824669195164178,0.9334753751754761,0.9172213077545166,0.0005727066891267896,0.4672582149505615,4.424026966094971,5.352392196655273,18.662391662597656,0.13659997284412384,7.207173760862311,7.455491771434007,0.2666958272457123,0.31570032238960266,0.2511453330516815,0.3765890598297119,0.3166360557079315,0.37738582491874695,0.0,0.0,Spine,SP3,S82021_eT2W_TSE_DRIVE_HR_20260303142846_602_i00016,2.055
16.97616712693485,0.7925382737157212,0.020062418654561043,0.14164186759062816,0.9009312391281128,0.9021595120429993,0.000752373831346631,0.49371686577796936,4.569622039794922,5.677306175231934,18.129714965820312,0.16018423438072205,7.2750721876102915,7.599000062539499,0.23763561248779297,0.3090445101261139,0.23948951065540314,0.4252280294895172,0.3177597224712372,0.4132077991962433,0.008545128628611565,0.0,Spine,SP3,S82021_eT2W_TSE_DRIVE_HR_20260303142846_602_i00020,1.86
14.201325252532762,0.7445683787083056,0.03800734132528305,0.1949547160888473,0.8008703589439392,0.8405835032463074,0.0011089816689491272,0.7904570698738098,3.5054266452789307,4.969170570373535,26.988126754760742,0.18084706366062164,7.128339878786385,7.510856480975583,0.19559326767921448,0.28601211309432983,0.12484356015920639,0.32491829991340637,0.2205234169960022,0.35390862822532654,0.0067775072529911995,0.0,Spine,SP3,S82021_eT2W_TSE_DRIVE_HR_20260303142846_902_i00001,2.002
16.728903459011264,0.7942785418331897,0.021237807348370552,0.14573197092049003,0.8824953436851501,0.9038510918617249,0.0008066672598943114,0.5213680267333984,4.543339252471924,5.650338172912598,19.175018310546875,0.16006025671958923,7.226254264839939,7.5541663932499725,0.22041811048984528,0.29230549931526184,0.26130151748657227,0.46259209513664246,0.3226602077484131,0.4188758432865143,0.004129748325794935,0.0,Spine,SP3,S82021_eT2W_TSE_DRIVE_HR_20260303142846_602_i00024,2.699
